doc_id,citation_id,span_text,length,category,task3_file,task2_file
40400,[CITATION_1],"In P2P designs like Tarzan",26,short,task3/40400.label,task2/40400.in
40406,[CITATION_1],"We will follow",14,very_short,task3/40406.label,task2/40406.in
40406,[CITATION_2],"We will follow and",18,short,task3/40406.label,task2/40406.in
40425,[CITATION_4],"and Nasser et al.",17,short,task3/40425.label,task2/40425.in
40441,[CITATION_2],", tiered-ImageNet",17,short,task3/40441.label,task2/40441.in
40453,[CITATION_1],"Inouye (1973).",14,very_short,task3/40453.label,task2/40453.in
40454,[CITATION_2],"While our previous results",26,short,task3/40454.label,task2/40454.in
40475,[CITATION_2],"or malaria",10,very_short,task3/40475.label,task2/40475.in
40495,[CITATION_2],", zebrafish",11,very_short,task3/40495.label,task2/40495.in
40495,[CITATION_3],"and cyanobacteria",17,short,task3/40495.label,task2/40495.in
40510,[CITATION_2],"This work by",12,very_short,task3/40510.label,task2/40510.in
40540,[CITATION_1],"The estimator of iŝ",19,short,task3/40540.label,task2/40540.in
40577,[CITATION_2],"and new ones like LOCOMOTIS",27,short,task3/40577.label,task2/40577.in
40586,[CITATION_1],"Adaptado de Husmann et al.",26,short,task3/40586.label,task2/40586.in
40607,[CITATION_1],"i.e. complete thermalization.",29,short,task3/40607.label,task2/40607.in
40607,[CITATION_2],"i.e. complete thermalization.",29,short,task3/40607.label,task2/40607.in
40607,[CITATION_3],"i.e. complete thermalization.",29,short,task3/40607.label,task2/40607.in
40614,[CITATION_6],", miR-10b",9,very_short,task3/40614.label,task2/40614.in
40614,[CITATION_7],", miR-21",8,very_short,task3/40614.label,task2/40614.in
40614,[CITATION_8],", and miR-92b-3p",16,short,task3/40614.label,task2/40614.in
40619,[CITATION_1],"One approach is described in",28,short,task3/40619.label,task2/40619.in
40628,[CITATION_2],", RECOLA",8,very_short,task3/40628.label,task2/40628.in
40628,[CITATION_3],", EATMINT",9,very_short,task3/40628.label,task2/40628.in
40639,[CITATION_1],"The first one, SMOTEBoost",25,short,task3/40639.label,task2/40639.in
40725,[CITATION_6],"or Peyer's patches",18,short,task3/40725.label,task2/40725.in
40740,[CITATION_2],", benefit finding",17,short,task3/40740.label,task2/40740.in
40791,[CITATION_1],"The Dallas Heart Study",22,short,task3/40791.label,task2/40791.in
40791,[CITATION_2],"and our previous study",22,short,task3/40791.label,task2/40791.in
40804,[CITATION_2],"[11] and variable symmetry",26,short,task3/40804.label,task2/40804.in
40865,[CITATION_2],"and the tracing collector of",28,short,task3/40865.label,task2/40865.in
40900,[CITATION_3],", (ii) PhD-SNP",14,very_short,task3/40900.label,task2/40900.in
40900,[CITATION_6],"), (v) SIFT",11,very_short,task3/40900.label,task2/40900.in
40900,[CITATION_4],"), (iii) PolyPhen-1",19,short,task3/40900.label,task2/40900.in
40900,[CITATION_5],", (iv) PolyPhen-2",17,short,task3/40900.label,task2/40900.in
40900,[CITATION_7],", and (vi) SNAP",15,short,task3/40900.label,task2/40900.in
40942,[CITATION_1],"Johnny versus Billy; see",24,short,task3/40942.label,task2/40942.in
40946,[CITATION_1],"Phys.",5,very_short,task3/40946.label,task2/40946.in
40949,[CITATION_5],"These are according to ):",25,short,task3/40949.label,task2/40949.in
41022,[CITATION_1],"%'$!.",5,very_short,task3/41022.label,task2/41022.in
41065,[CITATION_6],"Ballif et al,",13,very_short,task3/41065.label,task2/41065.in
41065,[CITATION_7],"Lisi et al,",11,very_short,task3/41065.label,task2/41065.in
41113,[CITATION_3],"In a study by",13,very_short,task3/41113.label,task2/41113.in
41155,[CITATION_10],"and alcoholic patients",22,short,task3/41155.label,task2/41155.in
41177,[CITATION_2],", morphogenesis",15,short,task3/41177.label,task2/41177.in
41242,[CITATION_2],", gastric",9,very_short,task3/41242.label,task2/41242.in
41242,[CITATION_3],", pancreatic",12,very_short,task3/41242.label,task2/41242.in
41242,[CITATION_4],", non-small-cell lung cancers",29,short,task3/41242.label,task2/41242.in
41249,[CITATION_5],"and A-II",8,very_short,task3/41249.label,task2/41249.in
41260,[CITATION_1],"where { } ( ).",14,very_short,task3/41260.label,task2/41260.in
41310,[CITATION_2],"to 10 ppt",9,very_short,task3/41310.label,task2/41310.in
41316,[CITATION_1],"[Adapted from Dempsey et al.",28,short,task3/41316.label,task2/41316.in
41316,[CITATION_2],"[Adapted from Dempsey et al.]",29,short,task3/41316.label,task2/41316.in
41362,[CITATION_12],", and UVR8",10,very_short,task3/41362.label,task2/41362.in
41362,[CITATION_11],", FMN-dependent LOV domains",27,short,task3/41362.label,task2/41362.in
41430,[CITATION_6],"and Museong Park",16,short,task3/41430.label,task2/41430.in
41501,[CITATION_1],"[see also",9,very_short,task3/41501.label,task2/41501.in
41513,[CITATION_1],"see.",4,very_short,task3/41513.label,task2/41513.in
41543,[CITATION_3],"or limb muscle fatigue",22,short,task3/41543.label,task2/41543.in
41545,[CITATION_1],"Details can be found in",23,short,task3/41545.label,task2/41545.in
41565,[CITATION_1],"can persist for 11 year",23,short,task3/41565.label,task2/41565.in
41576,[CITATION_1],"4 species (reviewed in ).",25,short,task3/41576.label,task2/41576.in
41576,[CITATION_2],"4 species (reviewed in ).",25,short,task3/41576.label,task2/41576.in
41622,[CITATION_4],"Similar to",10,very_short,task3/41622.label,task2/41622.in
41646,[CITATION_2],"; 1-carotene",12,very_short,task3/41646.label,task2/41646.in
41663,[CITATION_2],", see also",10,very_short,task3/41663.label,task2/41663.in
41663,[CITATION_1],"The fundamental result of",25,short,task3/41663.label,task2/41663.in
41711,[CITATION_1],"; see ).",8,very_short,task3/41711.label,task2/41711.in
41714,[CITATION_1],"This was proved originally in",29,short,task3/41714.label,task2/41714.in
41775,[CITATION_2],"The broadcast algorithm from",28,short,task3/41775.label,task2/41775.in
41851,[CITATION_1],"we follow the conventions of",28,short,task3/41851.label,task2/41851.in
41856,[CITATION_3],"Shui et al.",11,very_short,task3/41856.label,task2/41856.in
41951,[CITATION_2],"Johannesburg",12,very_short,task3/41951.label,task2/41951.in
41951,[CITATION_3],"Johannesburg and in S. wien",27,short,task3/41951.label,task2/41951.in
41953,[CITATION_2],"sm, l",5,very_short,task3/41953.label,task2/41953.in
41961,[CITATION_1],"(b)It recovers the results of",29,short,task3/41961.label,task2/41961.in
41966,[CITATION_1],"It has been shown in",20,short,task3/41966.label,task2/41966.in
41966,[CITATION_2],"how a binary reduction (see",27,short,task3/41966.label,task2/41966.in
41982,[CITATION_1],"See also for related work.",26,short,task3/41982.label,task2/41982.in
42042,[CITATION_1],"Step.",5,very_short,task3/42042.label,task2/42042.in
42042,[CITATION_2],"Step.",5,very_short,task3/42042.label,task2/42042.in
42042,[CITATION_3],"Step.",5,very_short,task3/42042.label,task2/42042.in
42042,[CITATION_4],"Step.",5,very_short,task3/42042.label,task2/42042.in
42062,[CITATION_3],"), Edwardsiella tarda",21,short,task3/42062.label,task2/42062.in
42074,[CITATION_8],", PLO17 (336), alfentanil",25,short,task3/42074.label,task2/42074.in
42074,[CITATION_9],", and remifentanil",18,short,task3/42074.label,task2/42074.in
42087,[CITATION_1],"by and union bound",18,short,task3/42087.label,task2/42087.in
42105,[CITATION_3],", endothelial cells",19,short,task3/42105.label,task2/42105.in
42161,[CITATION_4],"and lymphocytes",15,short,task3/42161.label,task2/42161.in
42168,[CITATION_2],"It adapts an idea of Sinclair",29,short,task3/42168.label,task2/42168.in
42172,[CITATION_2],", Boyer-Moore",13,very_short,task3/42172.label,task2/42172.in
42172,[CITATION_3],"and Rabin-Karp",14,very_short,task3/42172.label,task2/42172.in
42234,[CITATION_2],"Theorem 1 is Theorem 2.3 of",27,short,task3/42234.label,task2/42234.in
42299,[CITATION_3],"Enteritidis isolates",20,short,task3/42299.label,task2/42299.in
42302,[CITATION_8],"and reduced pathogenicity",25,short,task3/42302.label,task2/42302.in
42338,[CITATION_1],"Similar to previous works",25,short,task3/42338.label,task2/42338.in
42358,[CITATION_1],"The proof of",12,very_short,task3/42358.label,task2/42358.in
42358,[CITATION_2],"Theorem 4.8] given in",21,short,task3/42358.label,task2/42358.in
42429,[CITATION_1],"They satisfy the algebra,",25,short,task3/42429.label,task2/42429.in
42429,[CITATION_2],"They satisfy the algebra,",25,short,task3/42429.label,task2/42429.in
42429,[CITATION_3],"They satisfy the algebra,",25,short,task3/42429.label,task2/42429.in
42465,[CITATION_1],"Following previous works",24,short,task3/42465.label,task2/42465.in
42600,[CITATION_1],"Workflow of a web browser",25,short,task3/42600.label,task2/42600.in
42609,[CITATION_3],", and the Clock Drawing Test",28,short,task3/42609.label,task2/42609.in
42639,[CITATION_1],"Neglecting the term",19,short,task3/42639.label,task2/42639.in
42642,[CITATION_2],"As expected,",12,very_short,task3/42642.label,task2/42642.in
42728,[CITATION_1],"As ( )/ as suggested by.",24,short,task3/42728.label,task2/42728.in
42728,[CITATION_2],"As ( )/ as suggested by",23,short,task3/42728.label,task2/42728.in
42768,[CITATION_3],"and by Zimmermann et al.",24,short,task3/42768.label,task2/42768.in
42799,[CITATION_4],"and human cells",15,short,task3/42799.label,task2/42799.in
42819,[CITATION_1],"Adapted from Elliott et al.",27,short,task3/42819.label,task2/42819.in
42847,[CITATION_1],"Let H1 hold and L be as in",26,short,task3/42847.label,task2/42847.in
42874,[CITATION_2],", a large study by",18,short,task3/42874.label,task2/42874.in
42924,[CITATION_5],"In broiler chickens,",20,short,task3/42924.label,task2/42924.in
42974,[CITATION_7],", neutrophils",13,very_short,task3/42974.label,task2/42974.in
43001,[CITATION_2],"and Coot",8,very_short,task3/43001.label,task2/43001.in
43021,[CITATION_1],"a contradiction to",18,short,task3/43021.label,task2/43021.in
43054,[CITATION_5],", cardiac output",16,short,task3/43054.label,task2/43054.in
43054,[CITATION_6],", and ventilatory parameters",28,short,task3/43054.label,task2/43054.in
43074,[CITATION_7],", and",5,very_short,task3/43074.label,task2/43074.in
43074,[CITATION_10],"and cold seeps",14,very_short,task3/43074.label,task2/43074.in
43081,[CITATION_1],"Previous researchers",20,short,task3/43081.label,task2/43081.in
43107,[CITATION_2],", defined membership",20,short,task3/43107.label,task2/43107.in
43108,[CITATION_1],"Let L be as in.",15,short,task3/43108.label,task2/43108.in
43124,[CITATION_2],"is a replication of",19,short,task3/43124.label,task2/43124.in
43190,[CITATION_1],"by Lemma 2.2.11 in",18,short,task3/43190.label,task2/43190.in
43227,[CITATION_4],"and Thiomonas arsenitoxydans",28,short,task3/43227.label,task2/43227.in
43283,[CITATION_1],"few pleiotropic effects",23,short,task3/43283.label,task2/43283.in
43298,[CITATION_1],"and so holds.",13,very_short,task3/43298.label,task2/43298.in
43351,[CITATION_9],"and Streptomyces coelicolor",27,short,task3/43351.label,task2/43351.in
43352,[CITATION_1],"Hence does not hold.",20,short,task3/43352.label,task2/43352.in
43369,[CITATION_16],"; but see",9,very_short,task3/43369.label,task2/43369.in
43379,[CITATION_2],"and 'CROW' waveguides",21,short,task3/43379.label,task2/43379.in
43399,[CITATION_2],"and KG1c",8,very_short,task3/43399.label,task2/43399.in
43412,[CITATION_10],"and Kahya et al.",16,short,task3/43412.label,task2/43412.in
43435,[CITATION_1],"where ).",8,very_short,task3/43435.label,task2/43435.in
43435,[CITATION_2],"where ).",8,very_short,task3/43435.label,task2/43435.in
43457,[CITATION_1],"The procedure is as follows",27,short,task3/43457.label,task2/43457.in
43465,[CITATION_1],"Definition 2.1 (Arveson",23,short,task3/43465.label,task2/43465.in
43469,[CITATION_1],"For details see.",16,short,task3/43469.label,task2/43469.in
43469,[CITATION_2],"For details see.",16,short,task3/43469.label,task2/43469.in
43469,[CITATION_3],"For details see.",16,short,task3/43469.label,task2/43469.in
43492,[CITATION_1],"Protein (20 μg.",15,short,task3/43492.label,task2/43492.in
43509,[CITATION_2],"James Ellis.",12,very_short,task3/43509.label,task2/43509.in
43511,[CITATION_9],", DAMGO",7,very_short,task3/43511.label,task2/43511.in
43511,[CITATION_3],", as did U69,593",16,short,task3/43511.label,task2/43511.in
43517,[CITATION_1],"Theorem 2.6 ( ).",16,short,task3/43517.label,task2/43517.in
43557,[CITATION_5],", thinking styles",17,short,task3/43557.label,task2/43557.in
43598,[CITATION_2],"and stroke",10,very_short,task3/43598.label,task2/43598.in
43598,[CITATION_1],"Cardiovascular diseases",23,short,task3/43598.label,task2/43598.in
43654,[CITATION_7],"aspirin with other NSAIDs",25,short,task3/43654.label,task2/43654.in
43686,[CITATION_2],". siRNA against luciferase",26,short,task3/43686.label,task2/43686.in
43709,[CITATION_2],"Proposition 3.11] ):",20,short,task3/43709.label,task2/43709.in
43726,[CITATION_1],"It is proved in that",20,short,task3/43726.label,task2/43726.in
43727,[CITATION_3],"including the heart.",20,short,task3/43727.label,task2/43727.in
43746,[CITATION_1],"Reference (.",12,very_short,task3/43746.label,task2/43746.in
43749,[CITATION_6],"and G2P",7,very_short,task3/43749.label,task2/43749.in
43821,[CITATION_2],"and Mangel et al.",17,short,task3/43821.label,task2/43821.in
43833,[CITATION_3],"hand,",5,very_short,task3/43833.label,task2/43833.in
43888,[CITATION_2],", 2D ESPRIT",11,very_short,task3/43888.label,task2/43888.in
43888,[CITATION_1],"approaches such as 2D MUSIC",27,short,task3/43888.label,task2/43888.in
43910,[CITATION_3],"and Durgin et al.",17,short,task3/43910.label,task2/43910.in
43920,[CITATION_2],"and Chen and colleagues",23,short,task3/43920.label,task2/43920.in
43986,[CITATION_2],"and G2P",7,very_short,task3/43986.label,task2/43986.in
44029,[CITATION_1],"merulosa is controversial",25,short,task3/44029.label,task2/44029.in
44050,[CITATION_2],"and Cozzetti et al.",19,short,task3/44050.label,task2/44050.in
44059,[CITATION_5],"Whitham 1989, Alward and",24,short,task3/44059.label,task2/44059.in
44135,[CITATION_1],", would be equal to 1.",22,short,task3/44135.label,task2/44135.in
44135,[CITATION_2],", would be equal to 1.",22,short,task3/44135.label,task2/44135.in
44152,[CITATION_2],"as modified by Ma et al.",24,short,task3/44152.label,task2/44152.in
44177,[CITATION_1],"GA crossover operation.",23,short,task3/44177.label,task2/44177.in
44182,[CITATION_1],"+ T-cell response.",18,short,task3/44182.label,task2/44182.in
44212,[CITATION_2],", and",5,very_short,task3/44212.label,task2/44212.in
44251,[CITATION_6],"or corresponding nucleosomes",28,short,task3/44251.label,task2/44251.in
44257,[CITATION_2],"In Figure 13 α.",15,short,task3/44257.label,task2/44257.in
44280,[CITATION_6],"Butchart et al., 2011;",22,short,task3/44280.label,task2/44280.in
44280,[CITATION_8],"In the companion paper,",23,short,task3/44280.label,task2/44280.in
44291,[CITATION_2],"and Alexander et al.",20,short,task3/44291.label,task2/44291.in
44321,[CITATION_4],", nitric oxide",14,very_short,task3/44321.label,task2/44321.in
44321,[CITATION_3],", prostaglandins",16,short,task3/44321.label,task2/44321.in
44321,[CITATION_5],", acetylcholine",15,short,task3/44321.label,task2/44321.in
44321,[CITATION_6],"and nerve growth factor",23,short,task3/44321.label,task2/44321.in
44328,[CITATION_2],", and the Loos et al.",21,short,task3/44328.label,task2/44328.in
44341,[CITATION_4],"A recent editorial",18,short,task3/44341.label,task2/44341.in
44391,[CITATION_1],"As proved in",12,very_short,task3/44391.label,task2/44391.in
44424,[CITATION_1],"Laplacian mechanism",19,short,task3/44424.label,task2/44424.in
44435,[CITATION_2],"metal nanoparticles,",20,short,task3/44435.label,task2/44435.in
44452,[CITATION_7],", G2P",5,very_short,task3/44452.label,task2/44452.in
44452,[CITATION_2],", 63 (38.2%) G1P",16,short,task3/44452.label,task2/44452.in
44452,[CITATION_3],", four (2.4%) G8P",17,short,task3/44452.label,task2/44452.in
44452,[CITATION_4],", two (1.2%) G9P",16,short,task3/44452.label,task2/44452.in
44491,[CITATION_2],", RLDA",6,very_short,task3/44491.label,task2/44491.in
44499,[CITATION_1],"human brand.",12,very_short,task3/44499.label,task2/44499.in
44499,[CITATION_2],"human brand.",12,very_short,task3/44499.label,task2/44499.in
44544,[CITATION_3],"and EPS mutant CMPG5351",23,short,task3/44544.label,task2/44544.in
44574,[CITATION_1],"Magtanong et al.",16,short,task3/44574.label,task2/44574.in
44600,[CITATION_11],"and IL-6",8,very_short,task3/44600.label,task2/44600.in
44625,[CITATION_3],", translation",13,very_short,task3/44625.label,task2/44625.in
44625,[CITATION_2],", audio synthesis",17,short,task3/44625.label,task2/44625.in
44680,[CITATION_2],"For more details see also",25,short,task3/44680.label,task2/44680.in
44680,[CITATION_3],"For more details see also and",29,short,task3/44680.label,task2/44680.in
44682,[CITATION_2],"and G2P",7,very_short,task3/44682.label,task2/44682.in
44710,[CITATION_6],", tear break-up time",20,short,task3/44710.label,task2/44710.in
44741,[CITATION_3],"SABM was first introduced in",28,short,task3/44741.label,task2/44741.in
44747,[CITATION_2],"or vesicles",11,very_short,task3/44747.label,task2/44747.in
